Customer_ID,Customer_Name,Age,Gender,City,Membership_Level
6276,Customer_6276,32,Female,Guwahati,Silver
6277,Customer_6277,50,Female,Visakhapatnam,Gold
6278,Customer_6278,24,Female,Coimbatore,Silver
6279,Customer_6279,29,Male,Indore,Platinum
6280,Customer_6280,47,Female,Visakhapatnam,Silver
6281,Customer_6281,38,Male,Bengaluru,Silver
6282,Customer_6282,48,Male,Kochi,Gold
6283,Customer_6283,41,Male,Bhopal,Silver
6284,Customer_6284,37,Female,Lucknow,Gold
6285,Customer_6285,54,Female,Ahmedabad,Silver
6286,Customer_6286,21,Female,Patna,Gold
6287,Customer_6287,45,Male,Kolkata,Gold
6288,Customer_6288,61,Female,Chennai,Platinum
6289,Customer_6289,37,Female,Visakhapatnam,Silver
6290,Customer_6290,41,Female,Guwahati,Silver
6291,Customer_6291,49,Female,Chennai,Silver
6292,Customer_6292,58,Female,Patna,Platinum
6293,Customer_6293,53,Male,Kochi,Platinum
6294,Customer_6294,51,Male,Bhopal,Silver
6295,Customer_6295,53,Male,Bengaluru,Silver
6296,Customer_6296,19,Male,Lucknow,Silver
6297,Customer_6297,32,Female,Patna,Silver
6298,Customer_6298,51,Male,Lucknow,Silver
6299,Customer_6299,53,Female,Coimbatore,Silver
6300,Customer_6300,23,Male,Delhi,Gold
6301,Customer_6301,56,Male,Bengaluru,Platinum
6302,Customer_6302,59,Male,Bhopal,Platinum
6303,Customer_6303,29,Female,Delhi,Silver
6304,Customer_6304,20,Female,Bengaluru,Gold
6305,Customer_6305,62,Male,Bengaluru,Platinum
6306,Customer_6306,35,Female,Kolkata,Silver
6307,Customer_6307,57,Male,Guwahati,Gold
6308,Customer_6308,38,Male,Delhi,Silver
6309,Customer_6309,32,Male,Chennai,Silver
6310,Customer_6310,50,Female,Chennai,Silver
6311,Customer_6311,52,Male,Kochi,Silver
6312,Customer_6312,43,Male,Nagpur,Gold
6313,Customer_6313,25,Male,Coimbatore,Silver
6314,Customer_6314,53,Female,Delhi,Silver
6315,Customer_6315,47,Male,Chandigarh,Silver
6316,Customer_6316,40,Female,Bengaluru,Platinum
6317,Customer_6317,59,Male,Jaipur,Silver
6318,Customer_6318,61,Female,Chennai,Gold
6319,Customer_6319,31,Male,Kolkata,Gold
6320,Customer_6320,31,Male,Indore,Silver
6321,Customer_6321,19,Female,Jaipur,Silver
6322,Customer_6322,54,Female,Bengaluru,Gold
6323,Customer_6323,22,Male,Hyderabad,Silver
6324,Customer_6324,55,Female,Indore,Silver
6325,Customer_6325,62,Male,Jaipur,Gold
6326,Customer_6326,58,Male,Patna,Silver
6327,Customer_6327,64,Male,Bengaluru,Silver
6328,Customer_6328,31,Female,Delhi,Silver
6329,Customer_6329,56,Male,Visakhapatnam,Silver
6330,Customer_6330,42,Female,Guwahati,Gold
6331,Customer_6331,37,Male,Nagpur,Gold
6332,Customer_6332,19,Female,Kochi,Gold
6333,Customer_6333,56,Female,Nagpur,Gold
6334,Customer_6334,23,Male,Kochi,Silver
6335,Customer_6335,34,Female,Nagpur,Silver
6336,Customer_6336,42,Male,Bhopal,Silver
6337,Customer_6337,45,Male,Chandigarh,Silver
6338,Customer_6338,19,Male,Delhi,Platinum
6339,Customer_6339,52,Male,Surat,Platinum
6340,Customer_6340,54,Male,Hyderabad,Silver
6341,Customer_6341,22,Female,Kochi,Silver
6342,Customer_6342,18,Male,Bhopal,Silver
6343,Customer_6343,57,Female,Guwahati,Silver
6344,Customer_6344,29,Female,Hyderabad,Silver
6345,Customer_6345,53,Male,Pune,Gold
6346,Customer_6346,62,Female,Delhi,Platinum
6347,Customer_6347,40,Male,Delhi,Gold
6348,Customer_6348,64,Female,Kolkata,Silver
6349,Customer_6349,48,Female,Hyderabad,Silver
6350,Customer_6350,28,Female,Chandigarh,Gold
6351,Customer_6351,27,Male,Chandigarh,Platinum
6352,Customer_6352,20,Female,Nagpur,Platinum
6353,Customer_6353,31,Male,Delhi,Platinum
6354,Customer_6354,33,Female,Surat,Gold
6355,Customer_6355,27,Female,Visakhapatnam,Gold
6356,Customer_6356,46,Female,Lucknow,Silver
6357,Customer_6357,27,Female,Lucknow,Gold
6358,Customer_6358,29,Male,Jaipur,Silver
6359,Customer_6359,47,Male,Surat,Silver
6360,Customer_6360,58,Female,Bengaluru,Gold
6361,Customer_6361,18,Female,Coimbatore,Silver
6362,Customer_6362,22,Male,Visakhapatnam,Silver
6363,Customer_6363,37,Male,Mumbai,Silver
6364,Customer_6364,25,Male,Kochi,Silver
6365,Customer_6365,60,Male,Guwahati,Silver
6366,Customer_6366,29,Female,Surat,Silver
6367,Customer_6367,18,Female,Surat,Silver
6368,Customer_6368,37,Male,Delhi,Silver
6369,Customer_6369,45,Male,Mumbai,Platinum
6370,Customer_6370,60,Male,Delhi,Silver
6371,Customer_6371,54,Male,Kolkata,Silver
6372,Customer_6372,64,Male,Bengaluru,Gold
6373,Customer_6373,54,Male,Pune,Platinum
6374,Customer_6374,29,Female,Surat,Gold
6375,Customer_6375,54,Female,Coimbatore,Silver
6376,Customer_6376,61,Female,Pune,Gold
6377,Customer_6377,45,Male,Delhi,Gold
6378,Customer_6378,64,Male,Kolkata,Gold
6379,Customer_6379,32,Male,Kochi,Gold
6380,Customer_6380,23,Female,Ahmedabad,Platinum
6381,Customer_6381,61,Male,Patna,Platinum
6382,Customer_6382,37,Male,Visakhapatnam,Gold
6383,Customer_6383,31,Female,Chennai,Silver
6384,Customer_6384,19,Male,Mumbai,Gold
6385,Customer_6385,26,Female,Kolkata,Platinum
6386,Customer_6386,54,Female,Delhi,Silver
6387,Customer_6387,37,Male,Kolkata,Platinum
6388,Customer_6388,43,Female,Hyderabad,Silver
6389,Customer_6389,46,Male,Mumbai,Silver
6390,Customer_6390,18,Female,Delhi,Platinum
6391,Customer_6391,52,Male,Chennai,Silver
6392,Customer_6392,23,Female,Pune,Silver
6393,Customer_6393,54,Male,Delhi,Silver
6394,Customer_6394,22,Female,Delhi,Silver
6395,Customer_6395,50,Female,Ahmedabad,Silver
6396,Customer_6396,31,Female,Visakhapatnam,Silver
6397,Customer_6397,29,Male,Chandigarh,Silver
6398,Customer_6398,59,Male,Surat,Platinum
6399,Customer_6399,37,Female,Coimbatore,Platinum
6400,Customer_6400,41,Male,Visakhapatnam,Silver
6401,Customer_6401,60,Female,Lucknow,Gold
6402,Customer_6402,51,Male,Bhopal,Silver
6403,Customer_6403,42,Female,Delhi,Silver
6404,Customer_6404,46,Male,Lucknow,Silver
6405,Customer_6405,56,Female,Jaipur,Platinum
6406,Customer_6406,48,Female,Bengaluru,Platinum
6407,Customer_6407,64,Female,Guwahati,Silver
6408,Customer_6408,60,Female,Jaipur,Silver
6409,Customer_6409,40,Male,Lucknow,Silver
6410,Customer_6410,61,Female,Guwahati,Gold
6411,Customer_6411,55,Male,Chandigarh,Gold
6412,Customer_6412,37,Male,Coimbatore,Silver
6413,Customer_6413,40,Female,Nagpur,Gold
6414,Customer_6414,62,Male,Bengaluru,Silver
6415,Customer_6415,33,Male,Mumbai,Platinum
6416,Customer_6416,59,Male,Delhi,Gold
6417,Customer_6417,25,Female,Coimbatore,Silver
6418,Customer_6418,38,Male,Jaipur,Gold
6419,Customer_6419,18,Male,Surat,Platinum
6420,Customer_6420,25,Female,Mumbai,Silver
6421,Customer_6421,46,Female,Pune,Silver
6422,Customer_6422,49,Male,Chandigarh,Platinum
6423,Customer_6423,55,Female,Guwahati,Silver
6424,Customer_6424,22,Male,Patna,Silver
6425,Customer_6425,64,Male,Indore,Silver
6426,Customer_6426,39,Male,Delhi,Platinum
6427,Customer_6427,64,Female,Pune,Gold
6428,Customer_6428,51,Male,Visakhapatnam,Platinum
6429,Customer_6429,18,Female,Ahmedabad,Gold
6430,Customer_6430,43,Female,Lucknow,Silver
6431,Customer_6431,60,Male,Kolkata,Gold
6432,Customer_6432,27,Female,Jaipur,Gold
6433,Customer_6433,47,Female,Delhi,Silver
6434,Customer_6434,35,Female,Mumbai,Silver
6435,Customer_6435,34,Female,Guwahati,Silver
6436,Customer_6436,43,Female,Nagpur,Gold
6437,Customer_6437,25,Male,Visakhapatnam,Platinum
6438,Customer_6438,64,Female,Lucknow,Gold
6439,Customer_6439,57,Male,Jaipur,Platinum
6440,Customer_6440,29,Male,Lucknow,Silver
6441,Customer_6441,44,Male,Hyderabad,Platinum
6442,Customer_6442,25,Male,Kochi,Platinum
6443,Customer_6443,42,Male,Hyderabad,Silver
6444,Customer_6444,63,Male,Chennai,Platinum
6445,Customer_6445,21,Female,Visakhapatnam,Silver
6446,Customer_6446,50,Female,Bengaluru,Platinum
6447,Customer_6447,18,Female,Guwahati,Platinum
6448,Customer_6448,36,Male,Coimbatore,Gold
6449,Customer_6449,48,Female,Chennai,Gold
6450,Customer_6450,33,Female,Ahmedabad,Silver
6451,Customer_6451,31,Female,Kochi,Gold
6452,Customer_6452,22,Male,Kolkata,Silver
6453,Customer_6453,58,Female,Surat,Gold
6454,Customer_6454,43,Male,Delhi,Gold
6455,Customer_6455,45,Female,Surat,Platinum
6456,Customer_6456,19,Male,Chennai,Silver
6457,Customer_6457,23,Male,Nagpur,Platinum
6458,Customer_6458,26,Male,Bengaluru,Platinum
6459,Customer_6459,50,Female,Kolkata,Gold
6460,Customer_6460,58,Female,Pune,Silver
6461,Customer_6461,42,Male,Delhi,Silver
6462,Customer_6462,30,Female,Bhopal,Silver
6463,Customer_6463,26,Male,Indore,Gold
6464,Customer_6464,30,Male,Ahmedabad,Gold
6465,Customer_6465,48,Female,Hyderabad,Platinum
6466,Customer_6466,58,Female,Mumbai,Silver
6467,Customer_6467,28,Female,Guwahati,Silver
6468,Customer_6468,21,Male,Visakhapatnam,Gold
6469,Customer_6469,51,Male,Visakhapatnam,Platinum
6470,Customer_6470,55,Female,Nagpur,Platinum
6471,Customer_6471,63,Male,Delhi,Platinum
6472,Customer_6472,21,Female,Lucknow,Silver
6473,Customer_6473,55,Male,Chandigarh,Gold
6474,Customer_6474,36,Female,Chennai,Platinum
6475,Customer_6475,23,Female,Indore,Silver
6476,Customer_6476,51,Male,Chandigarh,Silver
6477,Customer_6477,35,Female,Visakhapatnam,Silver
6478,Customer_6478,30,Female,Delhi,Silver
6479,Customer_6479,58,Male,Chandigarh,Gold
6480,Customer_6480,40,Female,Guwahati,Silver
6481,Customer_6481,36,Male,Jaipur,Silver
6482,Customer_6482,62,Female,Jaipur,Silver
6483,Customer_6483,28,Male,Jaipur,Gold
6484,Customer_6484,18,Female,Kochi,Silver
6485,Customer_6485,41,Female,Bhopal,Gold
6486,Customer_6486,24,Female,Surat,Silver
6487,Customer_6487,42,Female,Ahmedabad,Silver
6488,Customer_6488,38,Male,Chandigarh,Silver
6489,Customer_6489,32,Male,Coimbatore,Silver
6490,Customer_6490,18,Male,Delhi,Silver
6491,Customer_6491,29,Male,Delhi,Silver
6492,Customer_6492,24,Male,Bhopal,Platinum
6493,Customer_6493,32,Male,Hyderabad,Gold
6494,Customer_6494,38,Male,Jaipur,Silver
6495,Customer_6495,36,Female,Kolkata,Silver
6496,Customer_6496,46,Female,Chandigarh,Platinum
6497,Customer_6497,42,Female,Coimbatore,Gold
6498,Customer_6498,50,Female,Kochi,Silver
6499,Customer_6499,49,Male,Coimbatore,Gold
6500,Customer_6500,52,Male,Delhi,Gold
6501,Customer_6501,61,Male,Guwahati,Gold
6502,Customer_6502,55,Female,Ahmedabad,Silver
6503,Customer_6503,43,Male,Bengaluru,Silver
6504,Customer_6504,28,Female,Kolkata,Silver
6505,Customer_6505,52,Male,Ahmedabad,Platinum
6506,Customer_6506,25,Male,Guwahati,Gold
6507,Customer_6507,63,Male,Coimbatore,Silver
6508,Customer_6508,31,Male,Coimbatore,Platinum
6509,Customer_6509,27,Female,Delhi,Platinum
6510,Customer_6510,19,Female,Patna,Platinum
6511,Customer_6511,63,Male,Coimbatore,Platinum
6512,Customer_6512,26,Female,Pune,Platinum
6513,Customer_6513,20,Male,Chandigarh,Silver
6514,Customer_6514,38,Male,Chandigarh,Platinum
6515,Customer_6515,43,Male,Patna,Platinum
6516,Customer_6516,25,Male,Hyderabad,Silver
6517,Customer_6517,19,Female,Jaipur,Silver
6518,Customer_6518,23,Male,Pune,Platinum
6519,Customer_6519,45,Male,Nagpur,Silver
6520,Customer_6520,46,Female,Indore,Platinum
6521,Customer_6521,43,Male,Chandigarh,Silver
6522,Customer_6522,42,Female,Hyderabad,Silver
6523,Customer_6523,29,Male,Chandigarh,Silver
6524,Customer_6524,22,Male,Visakhapatnam,Silver
6525,Customer_6525,51,Male,Chandigarh,Gold
6526,Customer_6526,54,Male,Bhopal,Gold
6527,Customer_6527,32,Male,Kochi,Silver
6528,Customer_6528,61,Male,Kolkata,Silver
6529,Customer_6529,53,Female,Surat,Silver
6530,Customer_6530,32,Male,Ahmedabad,Silver
6531,Customer_6531,60,Female,Kolkata,Gold
6532,Customer_6532,40,Female,Bhopal,Silver
6533,Customer_6533,23,Male,Jaipur,Silver
6534,Customer_6534,63,Female,Bengaluru,Silver
6535,Customer_6535,61,Male,Bengaluru,Silver
6536,Customer_6536,60,Female,Delhi,Silver
6537,Customer_6537,62,Male,Coimbatore,Silver
6538,Customer_6538,38,Female,Bhopal,Platinum
6539,Customer_6539,40,Female,Jaipur,Platinum
6540,Customer_6540,60,Male,Jaipur,Platinum
6541,Customer_6541,33,Female,Coimbatore,Silver
6542,Customer_6542,64,Male,Coimbatore,Silver
6543,Customer_6543,32,Male,Pune,Gold
6544,Customer_6544,42,Male,Chennai,Gold
6545,Customer_6545,53,Male,Surat,Platinum
6546,Customer_6546,28,Male,Kochi,Silver
6547,Customer_6547,32,Female,Mumbai,Silver
6548,Customer_6548,21,Female,Nagpur,Gold
6549,Customer_6549,38,Female,Bengaluru,Platinum
6550,Customer_6550,30,Male,Kolkata,Platinum
6551,Customer_6551,39,Female,Nagpur,Gold
6552,Customer_6552,36,Female,Bengaluru,Platinum
6553,Customer_6553,51,Female,Pune,Gold
6554,Customer_6554,31,Female,Coimbatore,Platinum
6555,Customer_6555,21,Female,Surat,Platinum
6556,Customer_6556,63,Male,Lucknow,Platinum
6557,Customer_6557,44,Male,Surat,Silver
6558,Customer_6558,46,Female,Chandigarh,Silver
6559,Customer_6559,64,Male,Jaipur,Gold
6560,Customer_6560,45,Male,Mumbai,Silver
6561,Customer_6561,52,Female,Kolkata,Platinum
6562,Customer_6562,25,Female,Kochi,Silver
6563,Customer_6563,33,Male,Chennai,Silver
6564,Customer_6564,59,Female,Kochi,Gold
6565,Customer_6565,53,Male,Jaipur,Silver
6566,Customer_6566,47,Male,Visakhapatnam,Silver
6567,Customer_6567,35,Female,Mumbai,Silver
6568,Customer_6568,19,Male,Coimbatore,Gold
6569,Customer_6569,30,Male,Indore,Silver
6570,Customer_6570,21,Male,Surat,Platinum
6571,Customer_6571,43,Female,Ahmedabad,Silver
6572,Customer_6572,42,Female,Delhi,Platinum
6573,Customer_6573,47,Female,Kochi,Silver
6574,Customer_6574,28,Female,Bhopal,Silver
6575,Customer_6575,24,Male,Chennai,Silver
6576,Customer_6576,48,Female,Surat,Silver
6577,Customer_6577,61,Female,Jaipur,Gold
6578,Customer_6578,27,Female,Pune,Silver
6579,Customer_6579,56,Female,Kolkata,Silver
6580,Customer_6580,30,Male,Kolkata,Gold
6581,Customer_6581,48,Male,Kochi,Silver
6582,Customer_6582,24,Male,Jaipur,Silver
6583,Customer_6583,59,Female,Hyderabad,Gold
6584,Customer_6584,59,Female,Guwahati,Platinum
6585,Customer_6585,53,Male,Chandigarh,Silver
6586,Customer_6586,37,Female,Mumbai,Silver
6587,Customer_6587,21,Female,Lucknow,Platinum
6588,Customer_6588,24,Male,Chandigarh,Silver
6589,Customer_6589,18,Male,Kolkata,Platinum
6590,Customer_6590,61,Female,Patna,Silver
6591,Customer_6591,62,Female,Surat,Platinum
6592,Customer_6592,59,Female,Surat,Silver
6593,Customer_6593,64,Male,Surat,Platinum
6594,Customer_6594,30,Male,Patna,Silver
6595,Customer_6595,39,Male,Nagpur,Gold
6596,Customer_6596,38,Male,Ahmedabad,Silver
6597,Customer_6597,39,Female,Indore,Silver
6598,Customer_6598,45,Male,Coimbatore,Gold
6599,Customer_6599,26,Male,Chennai,Gold
6600,Customer_6600,43,Female,Lucknow,Platinum
6601,Customer_6601,26,Female,Delhi,Silver
6602,Customer_6602,32,Female,Kolkata,Platinum
6603,Customer_6603,27,Male,Surat,Silver
6604,Customer_6604,41,Female,Delhi,Platinum
6605,Customer_6605,59,Female,Ahmedabad,Platinum
6606,Customer_6606,25,Male,Bengaluru,Silver
6607,Customer_6607,41,Male,Bengaluru,Platinum
6608,Customer_6608,33,Female,Pune,Platinum
6609,Customer_6609,43,Male,Chennai,Silver
6610,Customer_6610,44,Female,Bengaluru,Gold
6611,Customer_6611,54,Female,Patna,Silver
6612,Customer_6612,21,Male,Ahmedabad,Platinum
6613,Customer_6613,41,Female,Bengaluru,Silver
6614,Customer_6614,36,Male,Pune,Silver
6615,Customer_6615,53,Male,Coimbatore,Silver
6616,Customer_6616,56,Male,Indore,Gold
6617,Customer_6617,27,Female,Indore,Platinum
6618,Customer_6618,42,Male,Kochi,Platinum
6619,Customer_6619,35,Male,Hyderabad,Silver
6620,Customer_6620,36,Female,Ahmedabad,Silver
6621,Customer_6621,53,Female,Delhi,Gold
6622,Customer_6622,27,Female,Lucknow,Gold
6623,Customer_6623,50,Female,Guwahati,Silver
6624,Customer_6624,22,Male,Bengaluru,Silver
6625,Customer_6625,64,Male,Chennai,Gold
6626,Customer_6626,52,Male,Indore,Silver
6627,Customer_6627,61,Female,Patna,Gold
6628,Customer_6628,51,Female,Delhi,Gold
6629,Customer_6629,50,Male,Jaipur,Platinum
6630,Customer_6630,38,Female,Indore,Gold
6631,Customer_6631,34,Female,Guwahati,Silver
6632,Customer_6632,39,Male,Surat,Platinum
6633,Customer_6633,54,Male,Chandigarh,Gold
6634,Customer_6634,32,Female,Chennai,Silver
6635,Customer_6635,52,Female,Delhi,Gold
6636,Customer_6636,45,Female,Visakhapatnam,Silver
6637,Customer_6637,24,Male,Surat,Platinum
6638,Customer_6638,49,Male,Delhi,Silver
6639,Customer_6639,28,Male,Kolkata,Gold
6640,Customer_6640,27,Male,Kolkata,Silver
6641,Customer_6641,26,Male,Nagpur,Silver
6642,Customer_6642,31,Female,Nagpur,Platinum
6643,Customer_6643,30,Female,Ahmedabad,Platinum
6644,Customer_6644,42,Female,Chennai,Silver
6645,Customer_6645,19,Male,Pune,Silver
6646,Customer_6646,52,Male,Visakhapatnam,Silver
6647,Customer_6647,24,Male,Guwahati,Gold
6648,Customer_6648,38,Female,Patna,Gold
6649,Customer_6649,35,Male,Chennai,Gold
6650,Customer_6650,20,Male,Guwahati,Gold
6651,Customer_6651,59,Female,Jaipur,Platinum
6652,Customer_6652,56,Male,Surat,Silver
6653,Customer_6653,58,Female,Nagpur,Silver
6654,Customer_6654,28,Male,Nagpur,Gold
6655,Customer_6655,56,Male,Lucknow,Platinum
6656,Customer_6656,41,Female,Chandigarh,Gold
6657,Customer_6657,63,Female,Kolkata,Gold
6658,Customer_6658,36,Female,Hyderabad,Gold
6659,Customer_6659,21,Female,Mumbai,Platinum
6660,Customer_6660,43,Female,Surat,Silver
6661,Customer_6661,55,Female,Surat,Silver
6662,Customer_6662,59,Male,Guwahati,Platinum
6663,Customer_6663,49,Male,Coimbatore,Platinum
6664,Customer_6664,56,Female,Guwahati,Silver
6665,Customer_6665,62,Male,Delhi,Silver
6666,Customer_6666,63,Female,Ahmedabad,Silver
6667,Customer_6667,53,Male,Chandigarh,Silver
6668,Customer_6668,57,Female,Mumbai,Platinum
6669,Customer_6669,54,Male,Ahmedabad,Silver
6670,Customer_6670,50,Male,Hyderabad,Platinum
6671,Customer_6671,53,Male,Chandigarh,Silver
6672,Customer_6672,20,Male,Indore,Gold
6673,Customer_6673,26,Male,Kochi,Silver
6674,Customer_6674,25,Female,Guwahati,Gold
6675,Customer_6675,50,Female,Indore,Gold
6676,Customer_6676,23,Female,Ahmedabad,Gold
6677,Customer_6677,58,Male,Chennai,Silver
6678,Customer_6678,56,Female,Indore,Silver
6679,Customer_6679,21,Male,Ahmedabad,Silver
6680,Customer_6680,30,Male,Jaipur,Silver
6681,Customer_6681,19,Male,Mumbai,Gold
6682,Customer_6682,22,Female,Chandigarh,Gold
6683,Customer_6683,61,Male,Hyderabad,Gold
6684,Customer_6684,44,Female,Guwahati,Gold
6685,Customer_6685,49,Female,Ahmedabad,Silver
6686,Customer_6686,38,Male,Nagpur,Silver
6687,Customer_6687,25,Male,Chandigarh,Silver
6688,Customer_6688,55,Female,Bhopal,Platinum
6689,Customer_6689,25,Female,Kolkata,Gold
6690,Customer_6690,20,Female,Guwahati,Silver
6691,Customer_6691,61,Female,Coimbatore,Silver
6692,Customer_6692,20,Female,Jaipur,Platinum
6693,Customer_6693,39,Female,Mumbai,Gold
6694,Customer_6694,23,Male,Visakhapatnam,Gold
6695,Customer_6695,19,Female,Bhopal,Silver
6696,Customer_6696,40,Female,Mumbai,Silver
6697,Customer_6697,61,Female,Lucknow,Platinum
6698,Customer_6698,19,Female,Delhi,Gold
6699,Customer_6699,55,Male,Chennai,Silver
6700,Customer_6700,34,Male,Bhopal,Platinum
6701,Customer_6701,52,Female,Jaipur,Gold
6702,Customer_6702,51,Female,Chennai,Silver
6703,Customer_6703,40,Female,Jaipur,Silver
6704,Customer_6704,47,Male,Hyderabad,Silver
6705,Customer_6705,25,Male,Delhi,Silver
6706,Customer_6706,39,Male,Lucknow,Gold
6707,Customer_6707,61,Male,Nagpur,Silver
6708,Customer_6708,53,Male,Coimbatore,Platinum
6709,Customer_6709,22,Male,Hyderabad,Platinum
6710,Customer_6710,30,Female,Coimbatore,Silver
6711,Customer_6711,46,Male,Visakhapatnam,Silver
6712,Customer_6712,48,Male,Chandigarh,Platinum
6713,Customer_6713,64,Female,Patna,Gold
6714,Customer_6714,33,Male,Chandigarh,Gold
6715,Customer_6715,59,Female,Ahmedabad,Silver
6716,Customer_6716,47,Male,Surat,Silver
6717,Customer_6717,33,Female,Indore,Gold
6718,Customer_6718,29,Female,Pune,Platinum
6719,Customer_6719,34,Female,Kochi,Silver
6720,Customer_6720,33,Female,Coimbatore,Platinum
6721,Customer_6721,29,Female,Guwahati,Silver
6722,Customer_6722,25,Male,Surat,Platinum
6723,Customer_6723,37,Male,Patna,Gold
6724,Customer_6724,20,Female,Delhi,Silver
6725,Customer_6725,33,Female,Chandigarh,Gold
6726,Customer_6726,47,Female,Kolkata,Silver
6727,Customer_6727,62,Male,Bengaluru,Silver
6728,Customer_6728,40,Female,Lucknow,Silver
6729,Customer_6729,45,Female,Guwahati,Silver
6730,Customer_6730,57,Female,Kolkata,Silver
6731,Customer_6731,22,Female,Pune,Gold
6732,Customer_6732,37,Male,Nagpur,Gold
6733,Customer_6733,57,Female,Bengaluru,Silver
6734,Customer_6734,61,Female,Surat,Platinum
6735,Customer_6735,18,Male,Surat,Gold
6736,Customer_6736,47,Female,Lucknow,Platinum
6737,Customer_6737,38,Female,Mumbai,Gold
6738,Customer_6738,37,Male,Hyderabad,Silver
6739,Customer_6739,23,Male,Ahmedabad,Silver
6740,Customer_6740,39,Male,Chennai,Gold
6741,Customer_6741,35,Female,Bhopal,Silver
6742,Customer_6742,25,Female,Patna,Silver
6743,Customer_6743,56,Male,Ahmedabad,Silver
6744,Customer_6744,49,Male,Pune,Silver
6745,Customer_6745,50,Male,Nagpur,Silver
6746,Customer_6746,33,Female,Guwahati,Silver
6747,Customer_6747,29,Female,Nagpur,Silver
6748,Customer_6748,55,Male,Surat,Gold
6749,Customer_6749,51,Female,Delhi,Gold
6750,Customer_6750,31,Male,Guwahati,Silver
6751,Customer_6751,53,Female,Delhi,Silver
6752,Customer_6752,50,Female,Chennai,Silver
6753,Customer_6753,40,Female,Lucknow,Silver
6754,Customer_6754,62,Female,Bengaluru,Silver
6755,Customer_6755,19,Male,Visakhapatnam,Silver
6756,Customer_6756,58,Female,Jaipur,Gold
6757,Customer_6757,38,Female,Bengaluru,Gold
6758,Customer_6758,19,Male,Hyderabad,Silver
6759,Customer_6759,44,Female,Hyderabad,Silver
6760,Customer_6760,26,Male,Bhopal,Gold
6761,Customer_6761,18,Male,Delhi,Platinum
6762,Customer_6762,28,Female,Chandigarh,Gold
6763,Customer_6763,20,Female,Kolkata,Gold
6764,Customer_6764,40,Male,Jaipur,Silver
6765,Customer_6765,43,Male,Lucknow,Silver
6766,Customer_6766,21,Male,Surat,Platinum
6767,Customer_6767,35,Female,Patna,Silver
6768,Customer_6768,23,Male,Bhopal,Platinum
6769,Customer_6769,52,Male,Kolkata,Gold
6770,Customer_6770,39,Male,Kolkata,Gold
6771,Customer_6771,60,Female,Coimbatore,Silver
6772,Customer_6772,32,Male,Bhopal,Gold
6773,Customer_6773,39,Female,Bengaluru,Silver
6774,Customer_6774,54,Female,Pune,Silver
6775,Customer_6775,59,Male,Kochi,Silver
6776,Customer_6776,29,Female,Guwahati,Platinum
6777,Customer_6777,64,Male,Coimbatore,Gold
6778,Customer_6778,59,Female,Delhi,Silver
6779,Customer_6779,55,Female,Kolkata,Silver
6780,Customer_6780,35,Male,Mumbai,Gold
6781,Customer_6781,62,Male,Delhi,Gold
6782,Customer_6782,52,Male,Pune,Gold
6783,Customer_6783,47,Female,Indore,Gold
6784,Customer_6784,41,Female,Indore,Silver
6785,Customer_6785,59,Male,Coimbatore,Gold
6786,Customer_6786,47,Male,Kochi,Silver
6787,Customer_6787,31,Female,Mumbai,Platinum
6788,Customer_6788,23,Female,Pune,Gold
6789,Customer_6789,20,Female,Pune,Silver
6790,Customer_6790,33,Male,Lucknow,Silver
6791,Customer_6791,24,Female,Bengaluru,Platinum
6792,Customer_6792,31,Male,Bhopal,Silver
6793,Customer_6793,26,Female,Bengaluru,Silver
6794,Customer_6794,32,Female,Indore,Gold
6795,Customer_6795,38,Male,Bhopal,Silver
6796,Customer_6796,52,Male,Chennai,Gold
6797,Customer_6797,19,Male,Chandigarh,Silver
6798,Customer_6798,44,Female,Visakhapatnam,Gold
6799,Customer_6799,19,Female,Coimbatore,Silver
6800,Customer_6800,52,Female,Chennai,Silver
6801,Customer_6801,35,Male,Hyderabad,Platinum
6802,Customer_6802,31,Female,Patna,Gold
6803,Customer_6803,37,Male,Delhi,Silver
6804,Customer_6804,35,Male,Bengaluru,Silver
6805,Customer_6805,27,Male,Kolkata,Gold
6806,Customer_6806,42,Female,Kochi,Gold
6807,Customer_6807,19,Female,Nagpur,Platinum
6808,Customer_6808,42,Male,Jaipur,Platinum
6809,Customer_6809,50,Female,Bengaluru,Gold
6810,Customer_6810,53,Male,Surat,Silver
6811,Customer_6811,48,Male,Bengaluru,Silver
6812,Customer_6812,31,Female,Indore,Gold
6813,Customer_6813,18,Male,Mumbai,Silver
6814,Customer_6814,63,Male,Patna,Silver
6815,Customer_6815,33,Female,Surat,Silver
6816,Customer_6816,63,Male,Guwahati,Silver
6817,Customer_6817,20,Male,Chandigarh,Silver
6818,Customer_6818,52,Male,Coimbatore,Silver
6819,Customer_6819,58,Male,Pune,Gold
6820,Customer_6820,23,Male,Surat,Silver
6821,Customer_6821,42,Male,Chennai,Silver
6822,Customer_6822,30,Male,Jaipur,Silver
6823,Customer_6823,51,Female,Lucknow,Gold
6824,Customer_6824,25,Female,Jaipur,Silver
6825,Customer_6825,38,Male,Pune,Gold
6826,Customer_6826,51,Male,Patna,Platinum
6827,Customer_6827,21,Female,Ahmedabad,Silver
6828,Customer_6828,42,Female,Guwahati,Silver
6829,Customer_6829,32,Female,Indore,Silver
6830,Customer_6830,21,Female,Kolkata,Platinum
6831,Customer_6831,62,Female,Mumbai,Gold
